time,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
258.190000,-0.210264,0.466252,9.786644
258.225000,-0.210264,0.466252,9.786644
258.260000,-0.210264,0.466251,9.786644
258.290000,-2.012125,1.115940,9.294579
258.325000,-4.829491,-1.971747,9.676999
258.355000,-3.866901,2.233151,6.589290
258.390000,-5.922122,2.032063,8.962454
258.425000,-4.449421,-1.778657,9.102884
258.455000,0.031262,-0.169515,8.951244
258.490000,-2.099269,0.703355,15.227670
258.520000,0.870113,0.572479,1.987185
258.555000,0.112640,-0.169412,9.382303
258.590000,1.002900,-2.226934,6.248395
258.620000,2.281235,-0.312124,4.613296
258.655000,0.101925,-0.126316,9.776265
258.685000,0.101296,-0.125058,9.784066
258.720000,0.100865,-0.124273,9.783340
258.755000,0.089919,-0.105285,9.781880
258.785000,0.087934,-0.101820,9.779919
258.820000,-8.875526,6.002353,14.960091
258.850000,-0.254238,0.481920,9.784780
258.885000,-0.247160,0.478939,9.784581
258.920000,-0.247152,0.478931,9.784622
258.950000,-0.247146,0.478924,9.784654
258.985000,-0.247139,0.478916,9.784690
259.015000,-0.247130,0.478912,9.784718
259.050000,-0.247127,0.478903,9.784750
259.085000,-0.247121,0.478897,9.784779
259.115000,-0.247104,0.478901,9.784801
259.150000,-0.247112,0.478887,9.784828
259.180000,-0.247108,0.478883,9.784848
259.215000,-0.247093,0.478885,9.784870
259.250000,-0.247099,0.478873,9.784892
259.280000,-0.247096,0.478870,9.784908
259.315000,-0.247084,0.478872,9.784926
259.345000,-0.247089,0.478863,9.784941
259.380000,-0.247086,0.478860,9.784957
259.415000,-0.247076,0.478861,9.784972
259.445000,-0.247080,0.478854,9.784984
259.480000,-0.247078,0.478851,9.784998
259.510000,-0.247076,0.478849,9.785008
259.545000,-5.070997,0.380054,8.233580
259.580000,-15.403297,0.475155,21.398521
259.610000,-0.266637,0.466689,9.516536
259.645000,-1.373408,2.435735,6.200958
259.675000,0.969098,0.625536,2.213363
259.710000,0.082057,-0.110424,9.490732
259.745000,10.396671,-6.346766,16.230213
259.775000,18.361475,-1.802118,22.589390
259.810000,0.097467,-0.162087,9.781054
259.840000,0.087086,-0.143701,9.780315
259.875000,0.086409,-0.142510,9.778431
259.910000,-8.319228,5.550860,13.806401
259.940000,-0.258995,0.470784,9.784721
259.975000,-0.258931,0.470827,9.784753
260.005000,-0.258933,0.470844,9.784782
260.040000,-0.258936,0.470862,9.784813
260.075000,-0.258938,0.470879,9.784842
260.105000,-0.258940,0.470893,9.784866
260.140000,-0.258942,0.470908,9.784891
260.170000,-0.258953,0.470913,9.784913
260.205000,-0.258945,0.470934,9.784934
260.240000,-0.258947,0.470946,9.784955
260.270000,-0.258958,0.470949,9.784973
260.305000,-0.258950,0.470967,9.784991
260.335000,-0.258951,0.470976,9.785005
260.370000,-2.210514,0.308571,4.490006
260.405000,-0.263769,0.467906,9.717471
260.435000,-2.816716,0.741786,5.569809
260.470000,-2.193812,0.299738,4.504535
260.500000,-0.281306,0.468759,9.148169
260.535000,0.229350,0.028545,9.020458
260.570000,1.248507,0.775777,2.802418
260.600000,0.064824,-0.145372,9.384114
260.635000,2.398808,1.110866,12.950709
260.665000,2.805912,-1.701161,5.966406
260.700000,0.121997,-0.184950,9.777705
260.735000,0.055405,-0.118449,9.785257
260.765000,0.043670,-0.098034,9.784855
260.800000,0.044330,-0.099216,9.783690
260.830000,0.042237,-0.095576,9.782076
260.865000,-8.403953,5.632646,13.998066
260.900000,-0.280374,0.464058,9.784332
260.930000,-0.280370,0.464051,9.784371
260.965000,-0.280365,0.464041,9.784413
260.995000,-0.280397,0.463981,9.784453
261.030000,-0.280357,0.464028,9.784485
261.065000,-0.280353,0.464021,9.784520
261.095000,-0.280350,0.464015,9.784548
261.130000,-0.280346,0.464009,9.784579
261.160000,-0.280344,0.464004,9.784603
261.195000,-0.280340,0.463998,9.784630
261.230000,-0.280338,0.463993,9.784655
261.260000,-0.280335,0.463989,9.784675
261.295000,-0.280333,0.463985,9.784697
261.325000,-0.280331,0.463981,9.784715
261.360000,-0.280329,0.463978,9.784734
261.395000,-0.280327,0.463974,9.784752
261.425000,-0.280325,0.463971,9.784767
261.460000,-0.280323,0.463968,9.784783
261.490000,-0.280322,0.463965,9.784795
261.525000,-0.280320,0.463963,9.784809
261.560000,-0.280318,0.463960,9.784822
261.590000,-0.280317,0.463958,9.784832
261.625000,-0.280316,0.463956,9.784844
261.655000,-0.280315,0.463954,9.784853
261.690000,-0.280314,0.463952,9.784863
261.725000,-0.280312,0.463950,9.784872
261.755000,-0.280312,0.463949,9.784879
261.790000,-0.280311,0.463947,9.784888
261.820000,-0.280312,0.463944,9.784894
261.855000,-0.280309,0.463944,9.784901
261.890000,-0.280308,0.463943,9.784908
261.920000,-0.280309,0.463940,9.784913
261.955000,-0.280307,0.463941,9.784919
261.985000,-0.280306,0.463940,9.784924
262.020000,-0.280307,0.463938,9.784929
262.055000,-0.280305,0.463938,9.784934
262.085000,-0.280304,0.463937,9.784937
262.120000,-0.280305,0.463936,9.784942
262.150000,-0.280303,0.463936,9.784945
262.185000,-0.280303,0.463935,9.784949
262.220000,-0.280303,0.463934,9.784952
262.250000,-0.280302,0.463934,9.784955
262.285000,-0.280301,0.463934,9.784958
262.315000,-0.280300,0.463934,9.784960
262.350000,-0.280301,0.463933,9.784963
262.385000,-0.280300,0.463932,9.784965
262.415000,-0.280299,0.463932,9.784967
262.450000,-0.280300,0.463931,9.784969
262.480000,-0.280299,0.463931,9.784971
262.515000,-0.280298,0.463931,9.784973
262.550000,-0.280299,0.463930,9.784975
262.580000,-0.280298,0.463930,9.784976
262.615000,-0.280298,0.463930,9.784978
262.645000,-0.280298,0.463930,9.784979
262.680000,-0.280298,0.463929,9.784980
262.715000,-0.280297,0.463930,9.784982
262.745000,-0.280297,0.463929,9.784983
262.780000,-0.280297,0.463929,9.784984
262.810000,-0.280297,0.463929,9.784985
262.845000,-0.280297,0.463929,9.784986
262.880000,-0.280296,0.463928,9.784987
262.910000,-0.280296,0.463928,9.784987
262.945000,-0.280296,0.463928,9.784988
262.975000,-0.280296,0.463928,9.784989
263.010000,-0.280296,0.463928,9.784990
263.045000,-0.280295,0.463928,9.784990
263.075000,-0.280295,0.463928,9.784991
263.110000,-0.280295,0.463928,9.784991
263.140000,-0.280295,0.463928,9.784992
263.175000,-0.280295,0.463928,9.784992
263.210000,-0.280295,0.463928,9.784993
263.240000,-0.280294,0.463928,9.784993
263.275000,-0.280294,0.463928,9.784993
263.305000,-0.280294,0.463928,9.784994
263.340000,-0.280294,0.463928,9.784994
263.375000,-0.280294,0.463928,9.784995
263.405000,-0.280294,0.463928,9.784995
263.440000,-0.280294,0.463928,9.784995
263.470000,-0.280294,0.463927,9.784995
263.505000,-0.280293,0.463927,9.784996
263.540000,-0.280293,0.463927,9.784996
263.570000,-0.280293,0.463927,9.784996
263.605000,-0.280293,0.463927,9.784996
263.635000,-0.280293,0.463927,9.784996
263.670000,-0.280293,0.463927,9.784997
263.705000,-0.280293,0.463928,9.784997
263.735000,-0.280293,0.463928,9.784997
263.770000,-0.280292,0.463928,9.784997
263.800000,-0.280292,0.463928,9.784997
263.835000,-0.280292,0.463928,9.784997
263.870000,-0.280292,0.463928,9.784997
263.900000,-0.280292,0.463928,9.784998
263.935000,-0.280292,0.463928,9.784998
263.965000,-0.280292,0.463928,9.784998
264.000000,-0.280292,0.463928,9.784998
264.035000,-0.280292,0.463928,9.784998
264.065000,-0.280291,0.463928,9.784998
264.100000,-0.280291,0.463928,9.784998
264.130000,-0.280291,0.463928,9.784998
264.165000,-0.280291,0.463928,9.784998
264.200000,-0.280291,0.463928,9.784998
264.230000,-0.280291,0.463928,9.784998
264.265000,-0.280291,0.463928,9.784998
264.295000,-0.280291,0.463928,9.784998
264.330000,-0.280291,0.463928,9.784998
264.365000,-0.280290,0.463928,9.784999
264.395000,-0.280290,0.463928,9.784999
264.430000,-0.280290,0.463928,9.784999
264.460000,-0.280290,0.463928,9.784999
264.495000,-0.280290,0.463928,9.784999
264.530000,-0.280290,0.463928,9.784999
264.560000,-0.280290,0.463928,9.784999
264.595000,-0.280290,0.463928,9.784999
264.625000,-0.280290,0.463928,9.784999
264.660000,-0.280289,0.463928,9.784999
264.695000,-0.280289,0.463928,9.784999
264.725000,-0.280289,0.463928,9.784999
264.760000,-0.280289,0.463928,9.784999
264.790000,-0.280289,0.463929,9.784999
264.825000,-0.280289,0.463929,9.784999
264.860000,-0.280289,0.463929,9.784999
264.890000,-0.280289,0.463929,9.784999
264.925000,-0.280289,0.463929,9.784999
264.955000,-0.280289,0.463929,9.784999
264.990000,-0.280288,0.463929,9.784999
265.025000,-0.280288,0.463929,9.784999
265.055000,-0.280288,0.463929,9.784999
265.090000,-0.280288,0.463929,9.784999
265.120000,-0.280288,0.463929,9.784999
265.155000,-0.280288,0.463929,9.784999
265.190000,-0.280288,0.463929,9.784999
265.220000,-0.280288,0.463929,9.784999
265.255000,-0.280288,0.463929,9.784999
265.285000,-0.280288,0.463929,9.784999
265.320000,-0.280287,0.463929,9.784999
265.355000,-0.280287,0.463929,9.784999
265.385000,-0.280287,0.463929,9.784999
265.420000,-0.280287,0.463929,9.784999
265.450000,-0.280287,0.463929,9.784999
265.485000,-0.280287,0.463929,9.784999
265.520000,-0.280287,0.463929,9.784999
265.550000,-0.280287,0.463929,9.784999
265.585000,-0.280287,0.463930,9.784999
265.615000,-0.280286,0.463930,9.784999
265.650000,-0.280286,0.463930,9.784999
265.685000,-0.280286,0.463930,9.784999
265.715000,-0.280286,0.463930,9.784999
265.750000,-0.280286,0.463930,9.784999
265.780000,-0.280286,0.463930,9.784999
265.815000,-0.280286,0.463930,9.784999
265.850000,-0.280286,0.463930,9.784999
265.880000,-0.280286,0.463930,9.784999
265.915000,-0.280286,0.463930,9.784999
265.945000,-0.280285,0.463930,9.784999
265.980000,-0.280285,0.463930,9.784999
266.015000,-0.280285,0.463930,9.784999
266.045000,-0.280285,0.463930,9.784999
266.080000,-0.280285,0.463930,9.784999
266.110000,-0.280285,0.463930,9.784999
266.145000,-0.280285,0.463930,9.784999
266.180000,-0.280285,0.463930,9.784999
266.210000,-0.280285,0.463930,9.784999
266.245000,-0.280285,0.463930,9.784999
266.275000,-0.280284,0.463930,9.784999
266.310000,-0.280284,0.463930,9.784999
266.345000,-0.280284,0.463931,9.784999
266.375000,-0.280284,0.463931,9.784999
266.410000,-0.280284,0.463931,9.784999
266.440000,-0.280284,0.463931,9.784999
266.475000,-0.280284,0.463931,9.784999
266.510000,-0.280284,0.463931,9.784999
266.540000,-0.280284,0.463931,9.784999
266.575000,-0.280284,0.463931,9.784999
266.605000,-0.280283,0.463931,9.784999
266.640000,-0.280283,0.463931,9.784999
266.675000,-0.280283,0.463931,9.784999
266.705000,-0.280283,0.463931,9.784999
266.740000,-0.280283,0.463931,9.784999
266.770000,-0.280283,0.463931,9.784999
266.805000,-0.280283,0.463931,9.784999
266.840000,-0.280283,0.463931,9.784999
266.870000,-0.280283,0.463931,9.784999
266.905000,-0.280283,0.463931,9.784999
266.935000,-0.280282,0.463931,9.784999
266.970000,-0.280282,0.463931,9.784999
267.005000,-0.280282,0.463931,9.784999
267.035000,-0.280282,0.463931,9.784999
267.070000,-0.280282,0.463931,9.784999
267.100000,-0.280282,0.463932,9.784999
267.135000,-0.280282,0.463932,9.784999
267.170000,-0.280282,0.463932,9.784999
267.200000,-0.280282,0.463932,9.784999
267.235000,-0.280281,0.463932,9.784999
267.265000,-0.280281,0.463932,9.784999
267.300000,-0.280281,0.463932,9.784999
267.335000,-0.280281,0.463932,9.784999
267.365000,-0.280281,0.463932,9.784999
267.400000,-0.280281,0.463932,9.784999
267.430000,-0.280281,0.463932,9.784999
267.465000,-0.280281,0.463932,9.784999
267.500000,-0.280281,0.463932,9.784999
267.530000,-0.280281,0.463932,9.784999
267.565000,-0.280280,0.463932,9.784999
267.595000,-0.280280,0.463932,9.784999
267.630000,-0.280280,0.463932,9.784999
267.665000,-0.280280,0.463932,9.784999
267.695000,-0.280280,0.463932,9.784999
267.730000,-0.280280,0.463932,9.784999
267.760000,-0.280280,0.463932,9.784999
267.795000,-0.280280,0.463932,9.784999
267.830000,-0.280280,0.463932,9.784999
267.860000,-0.280280,0.463933,9.784999
267.895000,-0.280279,0.463933,9.784999
267.925000,-0.280279,0.463933,9.784999
267.960000,-0.280279,0.463933,9.784999
267.995000,-0.280279,0.463933,9.784999
268.025000,-0.280279,0.463933,9.784999
268.060000,-0.280279,0.463933,9.784999
268.090000,-0.280279,0.463933,9.784999
268.125000,-0.280279,0.463933,9.784999
268.160000,-0.280279,0.463933,9.784999
268.190000,-0.280279,0.463933,9.784999
268.225000,-0.280278,0.463933,9.784999
268.255000,-0.280278,0.463933,9.784999
268.290000,-0.280278,0.463933,9.784999
268.325000,-0.280278,0.463933,9.784999
268.355000,-0.280278,0.463933,9.784999
268.390000,-0.280278,0.463933,9.784999
268.420000,-0.280278,0.463933,9.784999
268.455000,-0.280278,0.463933,9.784999
268.490000,-0.280278,0.463933,9.784999
268.520000,-0.280278,0.463933,9.784999
268.555000,-0.280277,0.463933,9.784999
268.585000,-0.280277,0.463933,9.784999
268.620000,-0.280277,0.463933,9.784999
268.655000,-0.280277,0.463934,9.784999
268.685000,-0.280277,0.463934,9.784999
268.720000,-0.280277,0.463934,9.784999
268.750000,-0.280277,0.463934,9.784999
268.785000,-0.280277,0.463934,9.784999
268.820000,-0.280277,0.463934,9.784999
268.850000,-0.280276,0.463934,9.784999
268.885000,-0.280276,0.463934,9.784999
268.915000,-0.280276,0.463934,9.784999
268.950000,-0.280276,0.463934,9.784999
268.985000,-0.280276,0.463934,9.784999
269.015000,-0.280276,0.463934,9.784999
269.050000,-0.280276,0.463934,9.784999
269.080000,-0.280276,0.463934,9.784999
269.115000,-0.280276,0.463934,9.784999
269.150000,-0.280276,0.463934,9.784999
269.180000,-0.280275,0.463934,9.784999
269.215000,-0.280275,0.463934,9.784999
269.245000,-0.280275,0.463934,9.784999
269.280000,-0.280275,0.463934,9.784999
269.315000,-0.280275,0.463934,9.784999
269.345000,-0.280275,0.463934,9.784999
269.380000,-0.280275,0.463934,9.784999
269.410000,-0.280275,0.463935,9.784999
269.445000,-0.280275,0.463935,9.784999
269.480000,-0.280275,0.463935,9.784999
269.510000,-0.280274,0.463935,9.784999
269.545000,-0.280274,0.463935,9.784999
269.575000,-0.280274,0.463935,9.784999
269.610000,-0.280274,0.463935,9.784999
269.645000,-0.280274,0.463935,9.784999
269.675000,-0.280274,0.463935,9.784999
269.710000,-0.280274,0.463935,9.784999
269.740000,-0.280274,0.463935,9.784999
269.775000,-0.280274,0.463935,9.784999
269.810000,-0.280274,0.463935,9.784999
269.840000,-0.280273,0.463935,9.784999
269.875000,-0.280273,0.463935,9.784999
269.905000,-0.280273,0.463935,9.784999
269.940000,-0.280273,0.463935,9.784999
269.975000,-0.280273,0.463935,9.784999
270.005000,-0.280273,0.463935,9.784999
270.040000,-0.280273,0.463935,9.784999
270.070000,-0.280273,0.463935,9.784999
270.105000,-0.280273,0.463935,9.784999
270.140000,-0.280273,0.463935,9.784999
270.170000,-0.280272,0.463936,9.784999
270.205000,-0.280272,0.463936,9.784999
270.235000,-0.280272,0.463936,9.784999
270.270000,-0.280272,0.463936,9.784999
270.305000,-0.280272,0.463936,9.784999
270.335000,-0.280272,0.463936,9.784999
270.370000,-0.280272,0.463936,9.784999
270.400000,-0.280272,0.463936,9.784999
270.435000,-0.280272,0.463936,9.784999
270.470000,-0.280271,0.463936,9.784999
270.500000,-0.280271,0.463936,9.784999
270.535000,-0.280271,0.463936,9.784999
270.565000,-0.280271,0.463936,9.784999
270.600000,-0.280271,0.463936,9.784999
270.635000,-0.280271,0.463936,9.784999
270.665000,-0.280271,0.463936,9.784999
270.700000,-0.280271,0.463936,9.784999
270.730000,-0.280271,0.463936,9.784999
270.765000,-0.280271,0.463936,9.784999
270.800000,-0.280270,0.463936,9.784999
270.830000,-0.280270,0.463936,9.784999
270.865000,-0.280270,0.463936,9.784999
270.895000,-0.280270,0.463936,9.784999
270.930000,-0.280270,0.463937,9.784999
270.965000,-0.280270,0.463937,9.784999
270.995000,-0.280270,0.463937,9.784999
271.030000,-0.280270,0.463937,9.784999
271.060000,-0.280270,0.463937,9.784999
271.095000,-0.280270,0.463937,9.784999
271.130000,-0.280269,0.463937,9.784999
271.160000,-0.280269,0.463937,9.784999
271.195000,-0.280269,0.463937,9.784999
271.225000,-0.280269,0.463937,9.784999
271.260000,-0.280269,0.463937,9.784999
271.295000,-0.280269,0.463937,9.784999
271.325000,-0.280269,0.463937,9.784999
271.360000,-0.280269,0.463937,9.784999
271.390000,-0.280269,0.463937,9.784999
271.425000,-0.280269,0.463937,9.784999
271.460000,-0.280268,0.463937,9.784999
271.490000,-0.280268,0.463937,9.784999
271.525000,-0.280268,0.463937,9.784999
271.555000,-0.280268,0.463937,9.784999
271.590000,-0.280268,0.463937,9.784999
271.625000,-0.280268,0.463937,9.784999
271.655000,-0.280268,0.463937,9.784999
271.690000,-0.280268,0.463938,9.784999
271.720000,-0.280268,0.463938,9.784999
271.755000,-0.280268,0.463938,9.784999
271.790000,-0.280267,0.463938,9.784999
271.820000,-0.280267,0.463938,9.784999
271.855000,-0.280267,0.463938,9.784999
271.885000,-0.280267,0.463938,9.784999
271.920000,-0.280267,0.463938,9.784999
271.955000,-0.280267,0.463938,9.784999
271.985000,-0.280267,0.463938,9.784999
272.020000,-0.280267,0.463938,9.784999
272.050000,-0.280267,0.463938,9.784999
272.085000,-0.280266,0.463938,9.784999
272.120000,-0.280266,0.463938,9.784999
272.150000,-0.280266,0.463938,9.784999
272.185000,-0.280266,0.463938,9.784999
272.215000,-0.280266,0.463938,9.784999
272.250000,-0.280266,0.463938,9.784999
272.285000,-0.280266,0.463938,9.784999
272.315000,-0.280266,0.463938,9.784999
272.350000,-0.280266,0.463938,9.784999
272.380000,-0.280266,0.463938,9.784999
272.415000,-0.280265,0.463938,9.784999
272.450000,-0.280268,0.463947,9.784994
272.480000,-0.280268,0.463946,9.784994
272.515000,-0.280267,0.463946,9.784995
272.545000,-0.280267,0.463945,9.784995
272.580000,-0.280267,0.463945,9.784995
272.615000,-0.280266,0.463944,9.784996
272.645000,-0.280266,0.463944,9.784996
272.680000,-0.280266,0.463944,9.784996
272.710000,-0.280266,0.463944,9.784996
272.745000,-0.280265,0.463943,9.784997
272.780000,-0.280265,0.463943,9.784997
272.810000,-0.280265,0.463943,9.784997
272.845000,-0.280265,0.463943,9.784997
272.875000,-0.280264,0.463942,9.784997
272.910000,-0.280275,0.463929,9.784996
272.945000,-0.280261,0.463940,9.784995
272.975000,-0.280261,0.463940,9.784995
273.010000,-0.280261,0.463940,9.784996
273.040000,-0.280261,0.463940,9.784996
273.075000,-0.280261,0.463940,9.784996
273.110000,-0.280261,0.463940,9.784996
273.140000,-0.280260,0.463940,9.784997
273.175000,-0.280260,0.463940,9.784997
273.205000,-0.280260,0.463940,9.784997
273.240000,-0.280260,0.463940,9.784997
273.275000,-0.280260,0.463940,9.784997
273.305000,-0.280260,0.463940,9.784997
273.340000,-0.280260,0.463940,9.784998
273.370000,-0.280260,0.463940,9.784998
273.405000,-0.280260,0.463940,9.784998
273.440000,-0.280259,0.463940,9.784998
273.470000,-0.280259,0.463940,9.784998
273.505000,-0.280259,0.463940,9.784998
273.535000,-0.280259,0.463940,9.784998
273.570000,-0.280259,0.463940,9.784998
273.605000,-0.280259,0.463940,9.784998
273.635000,-0.280259,0.463940,9.784998
273.670000,-0.280259,0.463940,9.784998
273.700000,-0.280259,0.463940,9.784999
273.735000,-0.280259,0.463940,9.784999
273.770000,-0.280258,0.463940,9.784999
273.800000,-0.280258,0.463940,9.784999
273.835000,-0.280258,0.463940,9.784999
273.865000,-0.280258,0.463940,9.784999
273.900000,-0.280258,0.463940,9.784999
273.935000,-0.280258,0.463940,9.784999
273.965000,-0.280258,0.463940,9.784999
274.000000,-0.280258,0.463940,9.784999
274.030000,-0.280258,0.463940,9.784999
274.065000,-0.280258,0.463940,9.784999
274.100000,-0.280257,0.463940,9.784999
274.130000,-0.280257,0.463940,9.784999
274.165000,-0.280257,0.463940,9.784999
274.195000,-0.280257,0.463940,9.784999
274.230000,-0.280257,0.463941,9.784999
274.265000,-0.280257,0.463941,9.784999
274.295000,-0.280257,0.463941,9.784999
274.330000,-0.280257,0.463941,9.784999
274.360000,-0.280257,0.463941,9.784999
274.395000,-0.280257,0.463941,9.784999
274.430000,-0.280256,0.463941,9.784999
274.460000,-0.280256,0.463941,9.784999
274.495000,-0.280256,0.463941,9.784999
274.525000,-0.280256,0.463941,9.784999
274.560000,-0.280256,0.463941,9.784999
274.595000,-0.280256,0.463941,9.784999
274.625000,-0.280256,0.463941,9.784999
274.660000,-0.280256,0.463941,9.784999
274.690000,-0.280256,0.463941,9.784999
274.725000,-0.280255,0.463941,9.784999
274.760000,-0.280255,0.463941,9.784999
274.790000,-0.280255,0.463941,9.784999
274.825000,-0.280255,0.463941,9.784999
274.855000,-0.280255,0.463941,9.784999
274.890000,-0.280255,0.463941,9.784999
274.925000,-0.280255,0.463941,9.784999
274.955000,-0.280255,0.463941,9.784999
274.990000,-0.280255,0.463941,9.784999
275.020000,-0.280255,0.463941,9.784999
275.055000,-0.280254,0.463942,9.784999
275.090000,-0.280254,0.463942,9.784999
275.120000,-0.280254,0.463942,9.784999
275.155000,-0.280254,0.463942,9.784999
275.185000,-0.280254,0.463942,9.784999
275.220000,-0.280254,0.463942,9.784999
275.255000,-0.280254,0.463942,9.784999
275.285000,-0.280254,0.463942,9.784999
275.320000,-0.280254,0.463942,9.784999
275.350000,-0.280254,0.463942,9.784999
275.385000,-0.280253,0.463942,9.785000
275.420000,-0.280253,0.463942,9.785000
275.450000,-0.280253,0.463942,9.785000
275.485000,-0.280253,0.463942,9.785000
275.515000,-0.280253,0.463942,9.785000
275.550000,-0.280253,0.463942,9.785000
275.585000,-0.280253,0.463942,9.785000
275.615000,-0.280253,0.463942,9.785000
275.650000,-0.280253,0.463942,9.785000
275.680000,-0.280253,0.463942,9.785000
275.715000,-0.280252,0.463942,9.785000
275.750000,-0.280252,0.463942,9.785000
275.780000,-0.280252,0.463942,9.785000
275.815000,-0.280252,0.463943,9.785000
275.845000,-0.280252,0.463943,9.785000
275.880000,-0.280252,0.463943,9.785000
275.915000,-0.280252,0.463943,9.785000
275.945000,-0.280252,0.463943,9.785000
275.980000,-0.280252,0.463943,9.785000
276.010000,-0.280252,0.463943,9.785000
276.045000,-0.280251,0.463943,9.785000
276.080000,-0.280251,0.463943,9.785000
276.110000,-0.280251,0.463943,9.785000
276.145000,-0.280251,0.463943,9.785000
276.175000,-0.280251,0.463943,9.785000
276.210000,-0.280251,0.463943,9.785000
276.245000,-0.280251,0.463943,9.785000
276.275000,-0.280251,0.463943,9.785000
276.310000,-0.280251,0.463943,9.785000
276.340000,-0.280251,0.463943,9.785000
276.375000,-0.280250,0.463943,9.785000
276.410000,-0.280250,0.463943,9.785000
276.440000,-0.280250,0.463943,9.785000
276.475000,-0.280250,0.463943,9.785000
276.505000,-0.280250,0.463943,9.785000
276.540000,-0.280250,0.463943,9.785000
276.575000,-0.280250,0.463944,9.785000
276.605000,-0.280250,0.463944,9.785000
276.640000,-0.280250,0.463944,9.785000
276.670000,-0.280249,0.463944,9.785000
276.705000,-0.280249,0.463944,9.785000
276.740000,-0.280249,0.463944,9.785000
276.770000,-0.280249,0.463944,9.785000
276.805000,-0.280249,0.463944,9.785000
276.835000,-0.280249,0.463944,9.785000
276.870000,-0.280249,0.463944,9.785000
276.905000,-0.280249,0.463944,9.785000
276.935000,-0.280249,0.463944,9.785000
276.970000,-0.280249,0.463944,9.785000
277.000000,-0.280248,0.463944,9.785000
277.035000,-0.280248,0.463944,9.785000
277.070000,-0.280248,0.463944,9.785000
277.100000,-0.280248,0.463944,9.785000
277.135000,-0.280248,0.463944,9.785000
277.165000,-0.280248,0.463944,9.785000
277.200000,-0.280248,0.463944,9.785000
277.235000,-0.280248,0.463944,9.785000
277.265000,-0.280248,0.463944,9.785000
277.300000,-0.280248,0.463944,9.785000
277.330000,-0.280247,0.463945,9.785000
277.365000,-0.280247,0.463945,9.785000
277.400000,-0.280247,0.463945,9.785000
277.430000,-0.280247,0.463945,9.785000
277.465000,-0.280247,0.463945,9.785000
277.495000,-0.280247,0.463945,9.785000
277.530000,-0.280247,0.463945,9.785000
277.565000,-0.280247,0.463945,9.785000
277.595000,-0.280247,0.463945,9.785000
277.630000,-0.280247,0.463945,9.785000
277.660000,-0.280246,0.463945,9.785000
277.695000,-0.280246,0.463945,9.785000
277.730000,-0.280246,0.463945,9.785000
277.760000,-0.280246,0.463945,9.785000
277.795000,-0.280246,0.463945,9.785000
277.825000,-0.280246,0.463945,9.785000
277.860000,-0.280246,0.463945,9.785000
277.895000,-0.280246,0.463945,9.785000
277.925000,-0.280246,0.463945,9.785000
277.960000,-0.280245,0.463945,9.785000
277.990000,-0.280245,0.463945,9.785000
278.025000,-0.280245,0.463945,9.785000
278.060000,-0.280245,0.463945,9.785000
278.090000,-0.280245,0.463946,9.785000
278.125000,-0.280245,0.463946,9.785000
278.155000,-0.280245,0.463946,9.785000
278.190000,-0.280245,0.463946,9.785000
278.225000,-0.280245,0.463946,9.785000
278.255000,-0.280245,0.463946,9.785000
278.290000,-0.280244,0.463946,9.785000
278.320000,-0.280244,0.463946,9.785000
278.355000,-0.280244,0.463946,9.785000
278.390000,-0.280244,0.463946,9.785000
278.420000,-0.280244,0.463946,9.785000
278.455000,-0.280244,0.463946,9.785000
278.485000,-0.280244,0.463946,9.785000
278.520000,-0.280244,0.463946,9.785000
278.555000,-0.280244,0.463946,9.785000
278.585000,-0.280244,0.463946,9.785000
278.620000,-0.280243,0.463946,9.785000
278.650000,-0.280243,0.463946,9.785000
278.685000,-0.280243,0.463946,9.785000
278.720000,-0.280243,0.463946,9.785000
278.750000,-0.280243,0.463946,9.785000
278.785000,-0.280243,0.463946,9.785000
278.815000,-0.280243,0.463946,9.785000
278.850000,-0.280243,0.463947,9.785000
278.885000,-0.280243,0.463947,9.785000
278.915000,-0.280243,0.463947,9.785000
278.950000,-0.280242,0.463947,9.785000
278.980000,-0.280242,0.463947,9.785000
279.015000,-0.280242,0.463947,9.785000
279.050000,-0.280242,0.463947,9.785000
279.080000,-0.280242,0.463947,9.785000
279.115000,-0.280242,0.463947,9.785000
279.145000,-0.280242,0.463947,9.785000
279.180000,-0.280242,0.463947,9.785000
279.215000,-0.280242,0.463947,9.785000
279.245000,-0.280242,0.463947,9.785000
279.280000,-0.280241,0.463947,9.785000
279.310000,-0.280241,0.463947,9.785000
279.345000,-0.280241,0.463947,9.785000
279.380000,-0.280241,0.463947,9.785000
279.410000,-0.280241,0.463947,9.785000
279.445000,-0.280241,0.463947,9.785000
279.475000,-0.280241,0.463947,9.785000
279.510000,-0.280241,0.463947,9.785000
279.545000,-0.280241,0.463947,9.785000
279.575000,-0.280241,0.463947,9.785000
279.610000,-0.280240,0.463948,9.785000
279.640000,-0.280240,0.463948,9.785000
279.675000,-0.280240,0.463948,9.785000
279.710000,-0.280240,0.463948,9.785000
279.740000,-0.280240,0.463948,9.785000
279.775000,-0.280240,0.463948,9.785000
279.805000,-0.280240,0.463948,9.785000
279.840000,-0.280240,0.463948,9.785000
279.875000,-0.280240,0.463948,9.785000
279.905000,-0.280239,0.463948,9.785000
279.940000,-0.280239,0.463948,9.785000
279.970000,-0.280239,0.463948,9.785000
280.005000,-0.280239,0.463948,9.785000
280.040000,-0.280239,0.463948,9.785000
280.070000,-0.280239,0.463948,9.785000
280.105000,-0.280239,0.463948,9.785000
