time,name,position,velocity,effort
298.050000,pinza_i_link_joint,0.000071,-0.000000,0.234472
298.050000,w1_link_joint,-11.558125,0.000000,-57.266599
298.050000,w2_link_joint,-11.558128,0.000000,-26.811177
298.050000,w3_link_joint,-11.558123,-0.000000,-0.000000
298.050000,w4_link_joint,-10.279416,-0.000000,-0.000000
298.050000,w5_link_joint,-10.279413,-0.000000,-0.000000
298.050000,w6_link_joint,-10.279405,0.000000,-108.077850
298.100000,brazo1_link_joint,-3.129990,0.000003,7.850562
298.100000,brazo2_link_joint,-0.000092,0.000001,3.283861
298.100000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
298.100000,pinza_base_link_joint,0.000017,-0.000000,0.001193
298.100000,pinza_d_link_joint,0.000377,0.000000,-0.234508
298.100000,pinza_i_link_joint,0.000071,-0.000000,0.234472
298.100000,w1_link_joint,-11.558125,0.000000,-57.266986
298.100000,w2_link_joint,-11.558128,0.000000,-26.811155
298.100000,w3_link_joint,-11.558123,0.000000,-0.000000
298.100000,w4_link_joint,-10.279416,-0.000000,-0.000000
298.100000,w5_link_joint,-10.279413,0.000000,-0.000000
298.100000,w6_link_joint,-10.279405,0.000000,-108.077451
298.150000,brazo1_link_joint,-3.129990,0.000003,7.850561
298.150000,brazo2_link_joint,-0.000092,0.000001,3.283861
298.150000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
298.150000,pinza_base_link_joint,0.000017,-0.000000,0.001193
298.150000,pinza_d_link_joint,0.000377,0.000000,-0.234508
298.150000,pinza_i_link_joint,0.000071,-0.000000,0.234472
298.150000,w1_link_joint,-11.558125,0.000000,-57.267329
298.150000,w2_link_joint,-11.558128,0.000000,-26.811133
298.150000,w3_link_joint,-11.558123,0.000000,-0.000000
298.150000,w4_link_joint,-10.279416,0.000000,-0.000000
298.150000,w5_link_joint,-10.279413,0.000000,-0.000000
298.150000,w6_link_joint,-10.279405,0.000000,-108.077081
298.200000,brazo1_link_joint,-3.129989,0.000002,7.850559
298.200000,brazo2_link_joint,-0.000092,0.000001,3.283860
298.200000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
298.200000,pinza_base_link_joint,0.000017,-0.000000,0.001193
298.200000,pinza_d_link_joint,0.000377,0.000000,-0.234508
298.200000,pinza_i_link_joint,0.000071,-0.000000,0.234472
298.200000,w1_link_joint,-11.558125,0.000000,-57.267648
298.200000,w2_link_joint,-11.558128,0.000000,-26.811118
298.200000,w3_link_joint,-11.558123,-0.000000,-0.000000
298.200000,w4_link_joint,-10.279416,-0.000000,-0.000000
298.200000,w5_link_joint,-10.279413,0.000000,-0.000000
298.200000,w6_link_joint,-10.279405,0.000000,-108.076756
298.250000,brazo1_link_joint,-3.129989,0.000002,7.850558
298.250000,brazo2_link_joint,-0.000092,0.000001,3.283860
298.250000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
298.250000,pinza_base_link_joint,0.000017,-0.000000,0.001193
298.250000,pinza_d_link_joint,0.000377,0.000000,-0.234508
298.250000,pinza_i_link_joint,0.000071,-0.000000,0.234472
298.250000,w1_link_joint,-11.558125,0.000000,-57.267931
298.250000,w2_link_joint,-11.558128,0.000000,-26.811102
298.250000,w3_link_joint,-11.558123,0.000000,-0.000000
298.250000,w4_link_joint,-10.279416,-0.000000,-0.000000
298.250000,w5_link_joint,-10.279413,-0.000000,-0.000000
298.250000,w6_link_joint,-10.279405,0.000000,-108.076455
298.300000,brazo1_link_joint,-3.129989,0.000002,7.850556
298.300000,brazo2_link_joint,-0.000092,0.000001,3.283859
298.300000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
298.300000,pinza_base_link_joint,0.000017,-0.000000,0.001193
298.300000,pinza_d_link_joint,0.000377,0.000000,-0.234508
298.300000,pinza_i_link_joint,0.000071,-0.000000,0.234472
298.300000,w1_link_joint,-11.558125,0.000000,-57.268186
298.300000,w2_link_joint,-11.558128,0.000000,-26.811086
298.300000,w3_link_joint,-11.558123,0.000000,-0.000000
298.300000,w4_link_joint,-10.279416,0.000000,-0.000000
298.300000,w5_link_joint,-10.279413,0.000000,-0.000000
298.300000,w6_link_joint,-10.279405,0.000000,-108.076180
298.350000,brazo1_link_joint,-3.129989,0.000002,7.850554
298.350000,brazo2_link_joint,-0.000092,0.000001,3.283858
298.350000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
298.350000,pinza_base_link_joint,0.000017,-0.000000,0.001193
298.350000,pinza_d_link_joint,0.000377,0.000000,-0.234508
298.350000,pinza_i_link_joint,0.000071,-0.000000,0.234472
298.350000,w1_link_joint,-11.558125,0.000000,-57.268415
298.350000,w2_link_joint,-11.558128,0.000000,-26.811073
298.350000,w3_link_joint,-11.558123,-0.000000,-0.000000
298.350000,w4_link_joint,-10.279416,-0.000000,-0.000000
298.350000,w5_link_joint,-10.279413,0.000000,-0.000000
298.350000,w6_link_joint,-10.279405,0.000000,-108.075930
298.400000,brazo1_link_joint,-3.129989,0.000001,7.850552
298.400000,brazo2_link_joint,-0.000092,0.000001,3.283858
298.400000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
298.400000,pinza_base_link_joint,0.000017,-0.000000,0.001193
298.400000,pinza_d_link_joint,0.000377,0.000000,-0.234508
298.400000,pinza_i_link_joint,0.000071,0.000000,0.234472
298.400000,w1_link_joint,-11.558125,0.000000,-57.268621
298.400000,w2_link_joint,-11.558128,0.000000,-26.811060
298.400000,w3_link_joint,-11.558123,-0.000000,-0.000000
298.400000,w4_link_joint,-10.279416,-0.000000,-0.000000
298.400000,w5_link_joint,-10.279413,-0.000000,-0.000000
298.400000,w6_link_joint,-10.279405,0.000000,-108.075701
298.450000,brazo1_link_joint,-3.129989,0.000001,7.850550
298.450000,brazo2_link_joint,-0.000092,0.000001,3.283857
298.450000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
298.450000,pinza_base_link_joint,0.000017,-0.000000,0.001193
298.450000,pinza_d_link_joint,0.000377,0.000000,-0.234508
298.450000,pinza_i_link_joint,0.000071,-0.000000,0.234472
298.450000,w1_link_joint,-11.558125,0.000000,-57.268807
298.450000,w2_link_joint,-11.558128,0.000000,-26.811048
298.450000,w3_link_joint,-11.558123,0.000000,-0.000000
298.450000,w4_link_joint,-10.279416,-0.000000,-0.000000
298.450000,w5_link_joint,-10.279413,-0.000000,-0.000000
298.450000,w6_link_joint,-10.279405,0.000000,-108.075492
298.500000,brazo1_link_joint,-3.129989,0.000001,7.850549
298.500000,brazo2_link_joint,-0.000092,0.000001,3.283856
298.500000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
298.500000,pinza_base_link_joint,0.000017,-0.000000,0.001193
298.500000,pinza_d_link_joint,0.000377,0.000000,-0.234508
298.500000,pinza_i_link_joint,0.000071,0.000000,0.234472
298.500000,w1_link_joint,-11.558125,0.000000,-57.268974
298.500000,w2_link_joint,-11.558128,0.000000,-26.811037
298.500000,w3_link_joint,-11.558123,-0.000000,-0.000000
298.500000,w4_link_joint,-10.279416,-0.000000,-0.000000
298.500000,w5_link_joint,-10.279413,-0.000000,-0.000000
298.500000,w6_link_joint,-10.279405,0.000000,-108.075301
298.550000,brazo1_link_joint,-3.129989,0.000001,7.850547
298.550000,brazo2_link_joint,-0.000092,0.000001,3.283855
298.550000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
298.550000,pinza_base_link_joint,0.000017,-0.000000,0.001193
298.550000,pinza_d_link_joint,0.000377,0.000000,-0.234508
298.550000,pinza_i_link_joint,0.000071,-0.000000,0.234472
298.550000,w1_link_joint,-11.558125,0.000000,-57.269124
298.550000,w2_link_joint,-11.558128,0.000000,-26.811027
298.550000,w3_link_joint,-11.558123,0.000000,-0.000000
298.550000,w4_link_joint,-10.279416,-0.000000,-0.000000
298.550000,w5_link_joint,-10.279413,-0.000000,-0.000000
298.550000,w6_link_joint,-10.279405,0.000000,-108.075126
298.600000,brazo1_link_joint,-3.129989,0.000001,7.850545
298.600000,brazo2_link_joint,-0.000091,0.000000,3.283855
298.600000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
298.600000,pinza_base_link_joint,0.000017,-0.000000,0.001193
298.600000,pinza_d_link_joint,0.000377,0.000000,-0.234508
298.600000,pinza_i_link_joint,0.000071,-0.000000,0.234472
298.600000,w1_link_joint,-11.558125,0.000000,-57.269258
298.600000,w2_link_joint,-11.558128,0.000000,-26.811018
298.600000,w3_link_joint,-11.558123,-0.000000,-0.000000
298.600000,w4_link_joint,-10.279416,-0.000000,-0.000000
298.600000,w5_link_joint,-10.279413,0.000000,-0.000000
298.600000,w6_link_joint,-10.279405,0.000000,-108.074965
298.650000,brazo1_link_joint,-3.129989,0.000001,7.850543
298.650000,brazo2_link_joint,-0.000091,0.000000,3.283854
298.650000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
298.650000,pinza_base_link_joint,0.000017,-0.000000,0.001193
298.650000,pinza_d_link_joint,0.000377,0.000000,-0.234508
298.650000,pinza_i_link_joint,0.000071,-0.000000,0.234472
298.650000,w1_link_joint,-11.558125,0.000000,-57.269379
298.650000,w2_link_joint,-11.558128,0.000000,-26.811009
298.650000,w3_link_joint,-11.558123,0.000000,-0.000000
298.650000,w4_link_joint,-10.279416,-0.000000,-0.000000
298.650000,w5_link_joint,-10.279413,0.000000,-0.000000
298.650000,w6_link_joint,-10.279405,0.000000,-108.074818
298.700000,brazo1_link_joint,-3.129989,0.000001,7.850541
298.700000,brazo2_link_joint,-0.000091,0.000000,3.283853
298.700000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
298.700000,pinza_base_link_joint,0.000017,-0.000000,0.001193
298.700000,pinza_d_link_joint,0.000377,0.000000,-0.234508
298.700000,pinza_i_link_joint,0.000071,0.000000,0.234472
298.700000,w1_link_joint,-11.558125,0.000000,-57.269487
298.700000,w2_link_joint,-11.558128,0.000000,-26.811001
298.700000,w3_link_joint,-11.558123,-0.000000,-0.000000
298.700000,w4_link_joint,-10.279416,-0.000000,-0.000000
298.700000,w5_link_joint,-10.279413,-0.000000,-0.000000
298.700000,w6_link_joint,-10.279405,0.000000,-108.074682
298.750000,brazo1_link_joint,-3.129989,0.000001,7.850539
298.750000,brazo2_link_joint,-0.000091,0.000000,3.283852
298.750000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
298.750000,pinza_base_link_joint,0.000017,-0.000000,0.001193
298.750000,pinza_d_link_joint,0.000377,0.000000,-0.234508
298.750000,pinza_i_link_joint,0.000071,0.000000,0.234472
298.750000,w1_link_joint,-11.558125,0.000000,-57.269584
298.750000,w2_link_joint,-11.558128,0.000000,-26.810994
298.750000,w3_link_joint,-11.558123,0.000000,-0.000000
298.750000,w4_link_joint,-10.279416,-0.000000,-0.000000
298.750000,w5_link_joint,-10.279413,-0.000000,-0.000000
298.750000,w6_link_joint,-10.279405,0.000000,-108.074558
298.800000,brazo1_link_joint,-3.129989,0.000001,7.850537
298.800000,brazo2_link_joint,-0.000091,0.000000,3.283851
298.800000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
298.800000,pinza_base_link_joint,0.000017,-0.000000,0.001193
298.800000,pinza_d_link_joint,0.000377,0.000000,-0.234508
298.800000,pinza_i_link_joint,0.000071,0.000000,0.234472
298.800000,w1_link_joint,-11.558125,0.000000,-57.269670
298.800000,w2_link_joint,-11.558128,0.000000,-26.810987
298.800000,w3_link_joint,-11.558123,-0.000000,-0.000000
298.800000,w4_link_joint,-10.279416,-0.000000,-0.000000
298.800000,w5_link_joint,-10.279413,-0.000000,-0.000000
298.800000,w6_link_joint,-10.279405,0.000000,-108.074443
298.850000,brazo1_link_joint,-3.129989,0.000001,7.850535
298.850000,brazo2_link_joint,-0.000091,0.000000,3.283851
298.850000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
298.850000,pinza_base_link_joint,0.000017,-0.000000,0.001193
298.850000,pinza_d_link_joint,0.000377,0.000000,-0.234507
298.850000,pinza_i_link_joint,0.000071,0.000000,0.234472
298.850000,w1_link_joint,-11.558125,0.000000,-57.269747
298.850000,w2_link_joint,-11.558128,0.000000,-26.810980
298.850000,w3_link_joint,-11.558123,-0.000000,-0.000000
298.850000,w4_link_joint,-10.279416,-0.000000,-0.000000
298.850000,w5_link_joint,-10.279413,-0.000000,-0.000000
298.850000,w6_link_joint,-10.279405,0.000000,-108.074337
298.900000,brazo1_link_joint,-3.129989,0.000001,7.850533
298.900000,brazo2_link_joint,-0.000091,0.000000,3.283850
298.900000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
298.900000,pinza_base_link_joint,0.000017,-0.000000,0.001193
298.900000,pinza_d_link_joint,0.000377,0.000000,-0.234507
298.900000,pinza_i_link_joint,0.000071,0.000000,0.234471
298.900000,w1_link_joint,-11.558125,0.000000,-57.269816
298.900000,w2_link_joint,-11.558128,0.000000,-26.810974
298.900000,w3_link_joint,-11.558123,-0.000000,-0.000000
298.900000,w4_link_joint,-10.279416,-0.000000,-0.000000
298.900000,w5_link_joint,-10.279413,0.000000,-0.000000
298.900000,w6_link_joint,-10.279405,0.000000,-108.074239
298.950000,brazo1_link_joint,-3.129989,0.000000,7.850531
298.950000,brazo2_link_joint,-0.000091,0.000000,3.283849
298.950000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
298.950000,pinza_base_link_joint,0.000017,-0.000000,0.001193
298.950000,pinza_d_link_joint,0.000377,0.000000,-0.234507
298.950000,pinza_i_link_joint,0.000071,-0.000000,0.234471
298.950000,w1_link_joint,-11.558125,0.000000,-57.269871
298.950000,w2_link_joint,-11.558128,0.000000,-26.810966
298.950000,w3_link_joint,-11.558123,0.000000,-0.000000
298.950000,w4_link_joint,-10.279416,0.000000,-0.000000
298.950000,w5_link_joint,-10.279413,0.000000,-0.000000
298.950000,w6_link_joint,-10.279405,0.000000,-108.074142
299.000000,brazo1_link_joint,-3.129989,0.000000,7.850529
299.000000,brazo2_link_joint,-0.000091,0.000000,3.283848
299.000000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
299.000000,pinza_base_link_joint,0.000017,-0.000000,0.001193
299.000000,pinza_d_link_joint,0.000377,0.000000,-0.234507
299.000000,pinza_i_link_joint,0.000071,-0.000000,0.234471
299.000000,w1_link_joint,-11.558125,0.000000,-57.269931
299.000000,w2_link_joint,-11.558128,0.000000,-26.810963
299.000000,w3_link_joint,-11.558123,-0.000000,-0.000000
299.000000,w4_link_joint,-10.279416,-0.000000,-0.000000
299.000000,w5_link_joint,-10.279413,-0.000000,-0.000000
299.000000,w6_link_joint,-10.279405,0.000000,-108.074064
299.050000,brazo1_link_joint,-3.129989,0.000000,7.850527
299.050000,brazo2_link_joint,-0.000091,0.000000,3.283847
299.050000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
299.050000,pinza_base_link_joint,0.000017,-0.000000,0.001193
299.050000,pinza_d_link_joint,0.000377,0.000000,-0.234507
299.050000,pinza_i_link_joint,0.000071,0.000000,0.234471
299.050000,w1_link_joint,-11.558125,0.000000,-57.269979
299.050000,w2_link_joint,-11.558128,0.000000,-26.810958
299.050000,w3_link_joint,-11.558123,-0.000000,-0.000000
299.050000,w4_link_joint,-10.279416,-0.000000,-0.000000
299.050000,w5_link_joint,-10.279413,-0.000000,-0.000000
299.050000,w6_link_joint,-10.279405,0.000000,-108.073985
299.100000,brazo1_link_joint,-3.129989,0.000000,7.850525
299.100000,brazo2_link_joint,-0.000091,0.000000,3.283846
299.100000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
299.100000,pinza_base_link_joint,0.000017,-0.000000,0.001193
299.100000,pinza_d_link_joint,0.000377,0.000000,-0.234507
299.100000,pinza_i_link_joint,0.000071,-0.000000,0.234471
299.100000,w1_link_joint,-11.558125,0.000000,-57.270027
299.100000,w2_link_joint,-11.558128,0.000000,-26.810956
299.100000,w3_link_joint,-11.558123,0.000000,-0.000000
299.100000,w4_link_joint,-10.279416,-0.000000,-0.000000
299.100000,w5_link_joint,-10.279413,-0.000000,-0.000000
299.100000,w6_link_joint,-10.279405,0.000000,-108.073918
299.150000,brazo1_link_joint,-3.129989,0.000000,7.850523
299.150000,brazo2_link_joint,-0.000091,0.000000,3.283846
299.150000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
299.150000,pinza_base_link_joint,0.000017,-0.000000,0.001193
299.150000,pinza_d_link_joint,0.000377,0.000000,-0.234507
299.150000,pinza_i_link_joint,0.000071,0.000000,0.234471
299.150000,w1_link_joint,-11.558125,0.000000,-57.270059
299.150000,w2_link_joint,-11.558128,0.000000,-26.810948
299.150000,w3_link_joint,-11.558123,-0.000000,-0.000000
299.150000,w4_link_joint,-10.279416,-0.000000,-0.000000
299.150000,w5_link_joint,-10.279413,-0.000000,-0.000000
299.150000,w6_link_joint,-10.279405,0.000000,-108.073844
299.200000,brazo1_link_joint,-3.129989,0.000000,7.850521
299.200000,brazo2_link_joint,-0.000091,0.000000,3.283845
299.200000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
299.200000,pinza_base_link_joint,0.000017,-0.000000,0.001193
299.200000,pinza_d_link_joint,0.000377,0.000000,-0.234507
299.200000,pinza_i_link_joint,0.000071,-0.000000,0.234471
299.200000,w1_link_joint,-11.558125,0.000000,-57.270091
299.200000,w2_link_joint,-11.558128,0.000000,-26.810944
299.200000,w3_link_joint,-11.558123,0.000000,-0.000000
299.200000,w4_link_joint,-10.279416,0.000000,-0.000000
299.200000,w5_link_joint,-10.279413,0.000000,-0.000000
299.200000,w6_link_joint,-10.279405,0.000000,-108.073780
299.250000,brazo1_link_joint,-3.129989,0.000000,7.850519
299.250000,brazo2_link_joint,-0.000091,0.000000,3.283844
299.250000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
299.250000,pinza_base_link_joint,0.000017,-0.000000,0.001193
299.250000,pinza_d_link_joint,0.000377,0.000000,-0.234507
299.250000,pinza_i_link_joint,0.000071,-0.000000,0.234471
299.250000,w1_link_joint,-11.558125,0.000000,-57.270120
299.250000,w2_link_joint,-11.558128,0.000000,-26.810940
299.250000,w3_link_joint,-11.558123,0.000000,-0.000000
299.250000,w4_link_joint,-10.279416,-0.000000,-0.000000
299.250000,w5_link_joint,-10.279413,0.000000,-0.000000
299.250000,w6_link_joint,-10.279405,0.000000,-108.073720
299.300000,brazo1_link_joint,-3.129989,0.000000,7.850517
299.300000,brazo2_link_joint,-0.000091,0.000000,3.283843
299.300000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
299.300000,pinza_base_link_joint,0.000017,-0.000000,0.001193
299.300000,pinza_d_link_joint,0.000377,0.000000,-0.234507
299.300000,pinza_i_link_joint,0.000071,0.000000,0.234471
299.300000,w1_link_joint,-11.558125,0.000000,-57.270145
299.300000,w2_link_joint,-11.558128,0.000000,-26.810936
299.300000,w3_link_joint,-11.558123,0.000000,-0.000000
299.300000,w4_link_joint,-10.279416,0.000000,-0.000000
299.300000,w5_link_joint,-10.279413,0.000000,-0.000000
299.300000,w6_link_joint,-10.279405,0.000000,-108.073664
299.350000,brazo1_link_joint,-3.129989,0.000000,7.850515
299.350000,brazo2_link_joint,-0.000091,0.000000,3.283842
299.350000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
299.350000,pinza_base_link_joint,0.000017,-0.000000,0.001193
299.350000,pinza_d_link_joint,0.000377,0.000000,-0.234507
299.350000,pinza_i_link_joint,0.000071,0.000000,0.234471
299.350000,w1_link_joint,-11.558125,0.000000,-57.270166
299.350000,w2_link_joint,-11.558128,0.000000,-26.810932
299.350000,w3_link_joint,-11.558123,-0.000000,-0.000000
299.350000,w4_link_joint,-10.279416,-0.000000,-0.000000
299.350000,w5_link_joint,-10.279413,0.000000,-0.000000
299.350000,w6_link_joint,-10.279405,0.000000,-108.073611
299.400000,brazo1_link_joint,-3.129989,0.000000,7.850513
299.400000,brazo2_link_joint,-0.000091,0.000000,3.283841
299.400000,paloquebaja_link_joint,-2.599967,0.000000,39.243514
299.400000,pinza_base_link_joint,0.000017,-0.000000,0.001193
299.400000,pinza_d_link_joint,0.000377,0.000000,-0.234507
299.400000,pinza_i_link_joint,0.000071,-0.000000,0.234471
299.400000,w1_link_joint,-11.558125,0.000000,-57.270189
299.400000,w2_link_joint,-11.558128,0.000000,-26.810931
299.400000,w3_link_joint,-11.558123,0.000000,-0.000000
299.400000,w4_link_joint,-10.279416,0.000000,-0.000000
299.400000,w5_link_joint,-10.279413,0.000000,-0.000000
299.400000,w6_link_joint,-10.279405,0.000000,-108.073566
299.450000,brazo1_link_joint,-3.129989,0.000000,7.850511
299.450000,brazo2_link_joint,-0.000091,0.000000,3.283840
299.450000,paloquebaja_link_joint,-2.599967,0.000000,39.243515
299.450000,pinza_base_link_joint,0.000017,-0.000000,0.001193
299.450000,pinza_d_link_joint,0.000377,0.000000,-0.234507
299.450000,pinza_i_link_joint,0.000071,0.000000,0.234471
299.450000,w1_link_joint,-11.558125,0.000000,-57.270200
299.450000,w2_link_joint,-11.558128,0.000000,-26.810925
299.450000,w3_link_joint,-11.558123,-0.000000,-0.000000
299.450000,w4_link_joint,-10.279416,-0.000000,-0.000000
299.450000,w5_link_joint,-10.279413,-0.000000,-0.000000
299.450000,w6_link_joint,-10.279405,0.000000,-108.073513
299.500000,brazo1_link_joint,-3.129989,0.000000,7.850509
299.500000,brazo2_link_joint,-0.000091,0.000000,3.283840
299.500000,paloquebaja_link_joint,-2.599967,0.000000,39.243515
299.500000,pinza_base_link_joint,0.000017,-0.000000,0.001193
299.500000,pinza_d_link_joint,0.000377,0.000000,-0.234507
299.500000,pinza_i_link_joint,0.000071,0.000000,0.234471
299.500000,w1_link_joint,-11.558125,0.000000,-57.270213
299.500000,w2_link_joint,-11.558128,0.000000,-26.810921
299.500000,w3_link_joint,-11.558123,-0.000000,-0.000000
299.500000,w4_link_joint,-10.279416,-0.000000,-0.000000
299.500000,w5_link_joint,-10.279413,-0.000000,-0.000000
299.500000,w6_link_joint,-10.279405,0.000000,-108.073468
299.550000,brazo1_link_joint,-3.129989,0.000000,7.850507
299.550000,brazo2_link_joint,-0.000091,0.000000,3.283839
299.550000,paloquebaja_link_joint,-2.599967,0.000000,39.243515
299.550000,pinza_base_link_joint,0.000017,-0.000000,0.001193
299.550000,pinza_d_link_joint,0.000377,0.000000,-0.234507
299.550000,pinza_i_link_joint,0.000071,0.000000,0.234471
299.550000,w1_link_joint,-11.558125,0.000000,-57.270223
299.550000,w2_link_joint,-11.558128,0.000000,-26.810918
299.550000,w3_link_joint,-11.558123,-0.000000,-0.000000
299.550000,w4_link_joint,-10.279416,-0.000000,-0.000000
299.550000,w5_link_joint,-10.279413,-0.000000,-0.000000
299.550000,w6_link_joint,-10.279405,0.000000,-108.073425
299.600000,brazo1_link_joint,-3.129989,0.000000,7.850504
299.600000,brazo2_link_joint,-0.000091,0.000000,3.283838
299.600000,paloquebaja_link_joint,-2.599967,0.000000,39.243515
299.600000,pinza_base_link_joint,0.000017,-0.000000,0.001193
299.600000,pinza_d_link_joint,0.000377,0.000000,-0.234507
299.600000,pinza_i_link_joint,0.000071,-0.000000,0.234471
299.600000,w1_link_joint,-11.558125,0.000000,-57.270232
299.600000,w2_link_joint,-11.558128,0.000000,-26.810915
299.600000,w3_link_joint,-11.558123,-0.000000,-0.000000
299.600000,w4_link_joint,-10.279416,-0.000000,-0.000000
299.600000,w5_link_joint,-10.279413,-0.000000,-0.000000
299.600000,w6_link_joint,-10.279405,0.000000,-108.073384
299.650000,brazo1_link_joint,-3.129989,0.000000,7.850502
299.650000,brazo2_link_joint,-0.000091,0.000000,3.283837
299.650000,paloquebaja_link_joint,-2.599967,0.000000,39.243515
299.650000,pinza_base_link_joint,0.000017,-0.000000,0.001193
299.650000,pinza_d_link_joint,0.000377,0.000000,-0.234507
299.650000,pinza_i_link_joint,0.000071,-0.000000,0.234471
299.650000,w1_link_joint,-11.558125,0.000000,-57.270239
299.650000,w2_link_joint,-11.558128,0.000000,-26.810911
299.650000,w3_link_joint,-11.558123,-0.000000,-0.000000
299.650000,w4_link_joint,-10.279416,-0.000000,-0.000000
299.650000,w5_link_joint,-10.279413,-0.000000,-0.000000
299.650000,w6_link_joint,-10.279405,0.000000,-108.073344
299.700000,brazo1_link_joint,-3.129989,0.000000,7.850500
299.700000,brazo2_link_joint,-0.000091,0.000000,3.283836
299.700000,paloquebaja_link_joint,-2.599967,0.000000,39.243515
299.700000,pinza_base_link_joint,0.000017,-0.000000,0.001193
299.700000,pinza_d_link_joint,0.000377,0.000000,-0.234506
299.700000,pinza_i_link_joint,0.000071,0.000000,0.234471
299.700000,w1_link_joint,-11.558125,0.000000,-57.270239
299.700000,w2_link_joint,-11.558128,0.000000,-26.810906
299.700000,w3_link_joint,-11.558123,0.000000,-0.000000
299.700000,w4_link_joint,-10.279416,0.000000,-0.000000
299.700000,w5_link_joint,-10.279413,0.000000,-0.000000
299.700000,w6_link_joint,-10.279405,0.000000,-108.073301
299.750000,brazo1_link_joint,-3.129989,0.000000,7.850498
299.750000,brazo2_link_joint,-0.000091,0.000000,3.283835
299.750000,paloquebaja_link_joint,-2.599967,0.000000,39.243515
299.750000,pinza_base_link_joint,0.000017,-0.000000,0.001193
299.750000,pinza_d_link_joint,0.000377,0.000000,-0.234506
299.750000,pinza_i_link_joint,0.000071,-0.000000,0.234470
299.750000,w1_link_joint,-11.558125,0.000000,-57.270247
299.750000,w2_link_joint,-11.558128,0.000000,-26.810905
299.750000,w3_link_joint,-11.558123,0.000000,-0.000000
299.750000,w4_link_joint,-10.279416,0.000000,-0.000000
299.750000,w5_link_joint,-10.279413,0.000000,-0.000000
299.750000,w6_link_joint,-10.279405,0.000000,-108.073271
299.800000,brazo1_link_joint,-3.129989,0.000000,7.850496
299.800000,brazo2_link_joint,-0.000091,0.000000,3.283834
299.800000,paloquebaja_link_joint,-2.599967,0.000000,39.243515
299.800000,pinza_base_link_joint,0.000017,-0.000000,0.001193
299.800000,pinza_d_link_joint,0.000377,0.000000,-0.234506
299.800000,pinza_i_link_joint,0.000071,0.000000,0.234470
299.800000,w1_link_joint,-11.558125,0.000000,-57.270250
299.800000,w2_link_joint,-11.558128,0.000000,-26.810902
299.800000,w3_link_joint,-11.558123,-0.000000,-0.000000
299.800000,w4_link_joint,-10.279416,-0.000000,-0.000000
299.800000,w5_link_joint,-10.279413,-0.000000,-0.000000
299.800000,w6_link_joint,-10.279405,0.000000,-108.073236
299.850000,brazo1_link_joint,-3.129989,0.000000,7.850494
299.850000,brazo2_link_joint,-0.000091,0.000000,3.283833
299.850000,paloquebaja_link_joint,-2.599967,0.000000,39.243515
299.850000,pinza_base_link_joint,0.000017,-0.000000,0.001193
299.850000,pinza_d_link_joint,0.000377,0.000000,-0.234506
299.850000,pinza_i_link_joint,0.000071,0.000000,0.234470
299.850000,w1_link_joint,-11.558125,0.000000,-57.270250
299.850000,w2_link_joint,-11.558128,0.000000,-26.810899
299.850000,w3_link_joint,-11.558123,-0.000000,-0.000000
299.850000,w4_link_joint,-10.279416,-0.000000,-0.000000
299.850000,w5_link_joint,-10.279413,-0.000000,-0.000000
299.850000,w6_link_joint,-10.279405,0.000000,-108.073202
299.900000,brazo1_link_joint,-3.129988,0.000000,7.850492
299.900000,brazo2_link_joint,-0.000091,0.000000,3.283833
299.900000,paloquebaja_link_joint,-2.599967,0.000000,39.243515
299.900000,pinza_base_link_joint,0.000017,-0.000000,0.001193
299.900000,pinza_d_link_joint,0.000377,0.000000,-0.234506
299.900000,pinza_i_link_joint,0.000071,-0.000000,0.234470
299.900000,w1_link_joint,-11.558125,0.000000,-57.270250
299.900000,w2_link_joint,-11.558128,0.000000,-26.810897
299.900000,w3_link_joint,-11.558123,-0.000000,-0.000000
299.900000,w4_link_joint,-10.279416,-0.000000,-0.000000
299.900000,w5_link_joint,-10.279413,-0.000000,-0.000000
